BA_Entry,BA_Notes,BA_Proof,CampNote,Children,Count,DataEntry,DataProof,DeathP,DemogNote,DemographicsList,DurMax,DurMid,DurMin,DurPrec,Elderly,EnclNote,EnclType,EncyChap,EncyPP,EncyStruc,EncyTitle,EncyVol,EndCert,EndEarly,EndLate,EndMidYear,EndMid_ISO,EndMid_parsed,EndNote,EndPrec,EndQuote,EndType,EpiCert,EpiDysente,EpiNone,EpiOther,EpiTubercu,EpiTyphoi,EpiTyphus,EpiUnspeci,EpidemNote,Epidemic,ForcMovIn,ForcMovOut,GPopCert,GPopMax,GPopOther,GType,GerOcCert,GerOcEarly,GerOcLate,GerOcMidYear,GerOcMid_ISO,GerOcMid_parsed,GerOcNote,GerOcPrec,GerOcQuote,HPBelowG,HPNew,HPNote,HPReuse,HoldPNote,HoldPNum,HoldPStruc,HoldPStruc_ag_ind_mil_building_s,HoldPStruc_ag_mil_building,HoldPStruc_barrack,HoldPStruc_castle,HoldPStruc_district,HoldPStruc_factory_building,HoldPStruc_field_outdoors,HoldPStruc_house_s,HoldPStruc_hut_shed_or_tent,HoldPStruc_jail_prison_or_cell,HoldPStruc_jewish_community_building_s,HoldPStruc_market_square,HoldPStruc_neighborhood,HoldPStruc_other,HoldPStruc_other_building,HoldPStruc_private_residence,HoldPStruc_public_building,HoldPStruc_public_building_s,HoldPStruc_street_s,HoldPStruc_uncertain,HoldPStruc_underground,HoldPStruc_unknown,HoldPStruc_unspecified,HoldPStruc_whole_settlement,Incomers,InmateNote,InmateType,Judenrat,LBldNew,LBldReuse,LExName,LExNote,LabBelowG,LabIndoors,LabOutdoors,LabPlNote,Labor,LaborNote,LaborType,Lat_Y,LbArmament,LbBuildMat,LbCert,LbCivicDef,LbCleaning,LbCollDead,LbConstruc,LbFarm,LbManufact,LbNone,LbOilCoal,LbOther,LbTransMat,LbUnspecif,Link_TMB,LocNotes,Long_X,MM,Men,MoveNote,Nation,OldID,OtherOcc,OtherSys,Outgoers,PC_Entry,PC_Notes,PC_Proof,PMaxCert,PMaxNote,PMaxPop,Place,Place_clean,PopJ,PopJCert,PopJOc,PopJOcCert,PopJYear,PopNote,Refugee,RegionAbbr,RemoveLast,RestrNote,RestrQuote,RestrTime,RestrType,RestrType_bodies_marked,RestrType_bodily_harm,RestrType_cultural,RestrType_dispossession,RestrType_economic_activity,RestrType_homes_marked,RestrType_imprisonment,RestrType_jewish_police,RestrType_labor,RestrType_leaving_holding_place,RestrType_leaving_settlement,RestrType_movement_within_settlement,RestrType_murder,RestrType_other,RestrType_registration,RestrType_residential_separation,RestrType_sexual_violence,RestrType_uncertain,RestrType_unknown,RestrType_unspecified,SiteAlias,SiteID,SiteLoc,SiteName,SiteNmEncy,SiteType,StartCert,StartEarly,StartLate,StartMidYear,StartMid_ISO,StartMid_parsed,StartNote,StartPrec,StartQuote,StartType,Women,WorkProx,Youth,dropdown_EncyStruc,dropdown_SiteType,mentioned_in_transcripts,transcript_mention_count
,,,,FALSE,,ED,JH,,,Men,30,30,30,0,FALSE,,,Natzweiler-Struthof,1045,Natzweiler-Struthof,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,9/29/44,9/29/44,1944,1944-09-29,9/29/44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,,political prisoner,,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,ED: LaborType: the prisoners never started work,none,47.7496609,,,,,,,,,,,,,,,,,7.334712,,TRUE,,Italian;Polish;Soviet,,,,,,,,approximate,"JH: ""Around 200""",200,,,,,,,,,,,Dachau,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,741,,Mühlhausen,Mühlhausen,Subcamp,,8/30/44,8/30/44,1944,1944-08-30,8/30/44,,,,,FALSE,,FALSE,Natzweiler-Struthof,Subcamp,FALSE,0
,,,,FALSE,,JH,ED,,,Women,186,178,171,15,FALSE,,,Buchenwald,395-396,Buchenwald,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,2/21/45,3/8/45,1945,1945-02-28,2/28/45,,,,,,,,,,,,,,tuberculosis,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,barrack,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Łódź ghetto; Auschwitz; Bergen-Belsen,,Jewish,,FALSE,TRUE,Gerätebau GmbH;Junkers Flugzeug- und Motorenwerke AG,,FALSE,TRUE,FALSE,,,"JH: WorkProx: I chose distance because the walk to work is described as something to withstand in a line of other terrible conditions. ""In addition to their long hours of work, the prisoners had to withstand the daily walk, catastrophic hygiene conditions in the camp, and the elements (with completely inadequate clothing)."" JH: LaborType: ""They produced detonators and precision instruments that were primarily used in aircraft. Only a few women worked in the camp: the camp elder, Sara Feldman, and 2 women who were in charge of the food, another 1 in the storeroom, 3 in the SS kitchen, 2 in the offi ce, 11 in the prisoners’ kitchen, and 8 women in each barracks as Stubendienste (room leaders) who were in charge of cleaning the barracks.""",armaments;camp operations;cleaning;medical work,51.200262,,,,,,,,,,,,,,,,,10.379438,,FALSE,,Hungarian;Polish,,,,Auschwitz; Bergen-Belsen,,,,uncertain,,500,,,,,,,,,,,Celle to Bergen-Belsen,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SS-Kommando Gerätebau;""Martha II""",235,,Mühlhausen Gerätebau GmbH ,"Mühlhausen (Gerätebau GmbH) (""Martha II"") [aka SS-Kommando Gerätebau]",Subcamp,,9/3/44,9/3/44,1944,1944-09-03,9/3/44,,,,,TRUE,distant,FALSE,Buchenwald,Subcamp,FALSE,0
,,,,FALSE,,JH,ED,,,Men,,,,,FALSE,,,Buchenwald,396-397,Buchenwald,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/3/45,4/4/45,1945,1945-04-03,4/3/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,factory building,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Auschwitz,,civilian forced labor;Jewish;Sinti or Roma ('Gypsies'),,TRUE,FALSE,Junkers Flugzeug- und Motorenwerke AG Zweigwerk Schonebeck,,FALSE,TRUE,TRUE,,,,armaments;construction,51.216285,,,,,,,,,,,,,,,,,10.459148,,TRUE,,Czechoslovak;French;German;Polish;Soviet,,,,Buchenwald,,,,certain,,800,,,,,,,,,,,Buchenwald,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"""Julius M"";""Martha I""",236,,Mühlhausen Mühlenwerke AG/Junkers ,"Mühlhausen (Mühlenwerke AG/Junkers) (""Julius M,"" ""Martha I"")",Subcamp,,,,,,,,,,,FALSE,near (within about 0.5 km or less),FALSE,Buchenwald,Subcamp,FALSE,0
,,,,FALSE,,JH,ED,,,Men,443,443,443,0,FALSE,,,Flossenbürg,639-641,Flossenbürg,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/14/45,4/14/45,1945,1945-04-14,4/14/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"JH: ""the common room… basement of the C.H. Gross textile factory""",TRUE,,,factory building,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Buchenwald/Leipzig-Thekla (""Emil,"" ""E,"" ""Engelsdorf""); Flossenbürg; Auschwitz","JH: Nation: other = ""Arab"". MK: Nation: other=Argentinian.",criminal;Jewish,,FALSE,FALSE,Erla-Maschinenwerk GmbH Leipzig,,FALSE,TRUE,FALSE,,,"JH: LaborType: ""only the wings were produced by the prisoners at Mülsen""; ED: included camp operations, as Kapos drove prisoners to work",armaments;camp operations,50.751161,,,,,,,,,,,,,,,,,12.56938,,TRUE,"JH: Incomers: The entry lists more transports from ""Buchenwald camps"" but does not specify which camps these were.",Belgian;Croatian;Czech;French;German;Hungarian;Italian;Lithuanian;Norwegian;other;Polish;Russian;Slovak;Soviet;Yugoslav,,,,Flossenbürg,,,,certain,"JH: ""1,424 prisoners were brought to the camp""",809,,,,,,,,,,,to Ortmannsdorf to Schlema to Flossenbürg/Leitmeritz to Kralupy and Rostocky to Prague-Bubenec to Velemin area,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,445,,Mülsen St. Micheln,Mülsen St. Micheln,Subcamp,,1/27/44,1/27/44,1944,1944-01-27,1/27/44,,,,,FALSE,near (within about 0.5 km or less),FALSE,Flossenbürg,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,Men,150,120,91,59,FALSE,,,Dachau,503,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/1/45,4/30/45,1945,1945-04-15,4/15/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,ED: school,TRUE,,,public building,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,MK: Nation: deleted Greek.,,,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,,civic defense;construction,48.135394,,,,,,,,,,,,,,,,,11.537001,,TRUE,MK: Incomers: added Dachau.,Czech;German;Polish;Yugoslav,,,,,,,,approximate,,11,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,326,,München Bergmannschule,München (Bergmannschule),Subcamp,,12/1/44,12/31/44,1944,1944-12-16,12/16/44,,,,,FALSE,,FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,Men,303,274,244,59,FALSE,,,Dachau,503-504,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/1/45,4/30/45,1945,1945-04-15,4/15/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,ED: school,TRUE,,,public building,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,,,,FALSE,FALSE,,,FALSE,FALSE,TRUE,,,ED: prisoners disarmed bombs; WorkProx: all over the city and surroundings,civic defense,48.127546,,,,,,,,,,,,,,,,,11.551793,,TRUE,,,,,,Dachau/the dead,,,,certain,,100,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,327,,München Bombensuchkommando,München (Bombensuchkommando),Subcamp,,7/1/44,7/31/44,1944,1944-07-16,7/16/44,,,,,FALSE,both distant and near,FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,,164,164,164,0,FALSE,,,Dachau,504,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/14/45,4/14/45,1945,1945-04-14,4/14/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,ED: building on the Siemensstrasse in Munich,FALSE,,,other building,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Chemische Werke GmbH;Deutsche Reichsbahn,,FALSE,TRUE,FALSE,,,,manufacturing,48.180152,,,,,,,,,,,,,,,,,11.524483,,FALSE,,,,,,,,,,approximate,ED: between 16 and 32. MK: PMaxCert: changed from certain to approximate.,24,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,328,,München Chemische Werke,München (Chemische Werke),Subcamp,,11/1/44,11/1/44,1944,1944-11-01,11/1/44,,,,,FALSE,near (within about 0.5 km or less),FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,,157,157,157,0,FALSE,,,Dachau,504-505,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,9/11/42,9/11/42,1942,1942-09-11,9/11/42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,MK: HoldPStruc: barracks on the factory ground.,FALSE,,,barrack,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,"MK: InmateType: changed from political prisoner to ""protective custody""",protective or preventive custody,,FALSE,FALSE,L. Ehrengut,,FALSE,FALSE,FALSE,,,,manufacturing,48.107287,,,,,,,,,,,,,,,,,11.544732,,FALSE,,Czech;German;Polish,,,,,,,,certain,,10,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,329,,München Ehrengut,München (Ehrengut),Subcamp,,4/7/42,4/7/42,1942,1942-04-07,4/7/42,,,,,FALSE,,FALSE,Dachau,Subcamp,FALSE,0
,,,ED: OtherSys: Bavarian police,FALSE,,ED,JH,,,Men;Women,274,214,154,120,FALSE,,,Early Camps,131-133,Early camps,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,9/1/33,11/30/33,1933,1933-10-16,10/16/33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,"JH: ""police prison at München (Ettstrasse)""",TRUE,,,"jail, prison, or cell",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Early/München-Stadelheim,ED: InmateType: other: journalists.,Jewish;other;political prisoner;protective or preventive custody;religious individual,,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,,,48.1390045,,,,,,,,,,,,,,,,,11.571241,,TRUE,,German;Hungarian,,,police unit;Sturmabteilung (SA),Dachau; Early/München-Stadelheim; Early/Moringen; released,,,,certain,,150,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,72,,München Ettstrasse,München (Ettstrasse),Subcamp,,3/1/33,3/31/33,1933,1933-03-16,3/16/33,,,,,TRUE,,FALSE,Early camps,Subcamp,FALSE,0
,,,"MK: to iterations, one fra June 1942 with two prisoners, and one from June 1944 with 50 prisoners.",FALSE,,ED,MK,,,Men,1060,1046,1031,29,FALSE,,,Dachau,506-507,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/26/45,4/26/45,1945,1945-04-26,4/26/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"ED: Wittelsbach Palais. MK: HoldPStruc: added cell because they first two people were held in prison cells in the palace's cellar, which was the Gestapo building in Munich.",TRUE,,,"jail, prison, or cell;public building",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,,,,FALSE,FALSE,,,FALSE,TRUE,TRUE,,,,camp operations;civic defense;construction;death labor,48.143552,,,,,,,,,,,,,,,,,11.576335,,TRUE,,Dutch;German;Italian;Polish;Russian;Yugoslav,,,,,,,,certain,"MK: PMaxPop: changed from 10 to 50, as entry states it had increased to 50 by April 1945.",50,,,,,,,,,,,Dachau,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,331,,München Gestapo Wittelsbacher Palais,München (Gestapo Wittelsbacher Palais),Subcamp,,6/1/42,6/30/42,1942,1942-06-15,6/15/42,,,,,FALSE,both distant and near,FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,,83,83,83,0,FALSE,,,Dachau,507,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,11/12/42,11/12/42,1942,1942-11-12,11/12/42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,,protective or preventive custody,,FALSE,FALSE,,MK: add Grossschlachterei Rudolf Thomae.,FALSE,FALSE,FALSE,,,"MK: LaborType: deleted construction because there is actually no information about the labor, just that the inmates with listed as either locksmiths or carpenters.",,48.137334,,,,,,,,,,,,,,,,,11.582077,,FALSE,,German,,,,,,,,uncertain,ED: entry states that because they were two Kapos there must have been more than one inmate,1,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,332,,München Grossschlachterei Thomae,München (Grossschlachterei Thomae),Subcamp,,8/21/42,8/21/42,1942,1942-08-21,8/21/42,,,,,FALSE,,FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,Men,848,833,818,30,FALSE,,,Dachau,505-506,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/28/45,4/28/45,1945,1945-04-28,4/28/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,"MK: InmateType: deleted POW because they were sent there in 1941, when it was a detachment from Dachau.",,,FALSE,FALSE,,ED: Nützl Gärtnerei,FALSE,FALSE,FALSE,,,"MK: LaborType: added construction for cleaning up damage on the nursery after an air raid, deleted cleaning.",construction;office work,48.133505,,,,,,,,,,,,,,,,,11.572848,,TRUE,ED: inmates may have been moved to Dachau/Allach,German,,,,Dachau,,,,certain,"MK: PMaxPop: 42 was the number of prisoners in September 1942, before prisoners were held there (from January 1943). I changed 42 to 70, which was the number of prisoners added after an air raid (so there were likely more).",70,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,330,,München Gärtnereibetrieb Nützl,München (Gärtnereibetrieb Nützl),Subcamp,,1/1/43,1/31/43,1943,1943-01-16,1/16/43,,,,,FALSE,,FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,,91,61,31,60,FALSE,,,Dachau,507-508,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,12/1/44,12/31/44,1944,1944-12-16,12/16/44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,MK: HoldPStruc: added private residence. Checked reuse.,TRUE,,,private residence,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,ED: Nation: various: different nationalities,Jehovah's Witness;political prisoner,,FALSE,FALSE,,,FALSE,FALSE,TRUE,,,MK: LaborType: deleted construction as entry states they were skilled craftsmen but the work consisted of providing emergency assistance and cleaning work after air raids on Munich.,civic defense,48.145927,,,,,,,,,,,,,,,,,11.601289,,FALSE,,various,,,,Dachau,,,,certain,,20,,,,,,,,,,,Dachau/Garmisch-Partenkirchen,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SS-Standortverwaltung Höchlstrasse,333,,München Höchlstrasse,München (Höchlstrasse) [aka SS-Standortverwaltung Höchlstrasse],Subcamp,,10/1/44,10/31/44,1944,1944-10-16,10/16/44,,,,,FALSE,,FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,Men,75,75,75,0,FALSE,,,Dachau,508,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,4/21/45,4/21/45,1945,1945-04-21,4/21/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,,TRUE,,,private residence,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ED: Nation various: a number of nationalities.,protective or preventive custody,,FALSE,FALSE,,,FALSE,FALSE,TRUE,,,,civic defense,48.137424,,,,,,,,,,,,,,,,,11.582868,,TRUE,,Czech;Polish;Russian;various,,,,Dachau,,,,approximate,,85,,,,,,,,,,,Dachau,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,334,,München Katastropheneinsatz,München (Katastropheneinsatz),Subcamp,,2/5/45,2/5/45,1945,1945-02-05,2/5/45,,,,,FALSE,,FALSE,Dachau,Subcamp,FALSE,0
,,,,FALSE,,ED,MK,,,Men,,,,,FALSE,,,Dachau,508,Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,"MK: unchecked HPBelowG because it is not stated that they were held underground, just that they worked on an underground bunker.",FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau,,,,FALSE,FALSE,,,TRUE,FALSE,FALSE,,,,construction,48.151125,,,,,,,,,,,,,,,,,11.58504,,TRUE,,,,,,,,,,certain,,1,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,335,,München Königinstrasse,München (Königinstrasse),Subcamp,,,,,,,,,,,FALSE,,FALSE,Dachau,Subcamp,FALSE,0
,,,"MK: this entry also includes the Steinhöring entry in the Ravensbrück system (p. 1227) and the Steinhöring entry in the Dachau system (p. 546-547). The Lebensborn camp first started in a building in Mathildenstrasse in Munich but was moved to Steinhöring after an air raid between July 11-13, 1944. The evacuation was complete on September 20, 1944.",FALSE,,ED,MK,,MK: checked women. 24 women from Ravensbrück and 27 men from Dachau.,Men;Women,1053,1053,1053,0,FALSE,,,Dachau,"509, 546-547, 1227",Dachau,"Early Camps, Youth Camps, and Concentration Camps and Subcamps under the SS-Business Administration Office (WVHA)",1,,5/3/45,5/3/45,1945,1945-05-03,5/3/45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,"MK: HoldPStruc: hut, where they first lived outside Steinhöring. Added other building for sleeping in beds inside the Hochland house (Lebensborn maternity home).",TRUE,,,"hut, shed, or tent;other building;private residence",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dachau; Ravensbrück,MK: InmateType: Added Jehova's Witness and political prisoners. Nation: added French.,civilian forced labor;Jehovah's Witness;political prisoner;protective or preventive custody;Red Spaniard,,FALSE,FALSE,,ED: München Lebensborn e.V. MK: add Max Sollmann.,FALSE,TRUE,TRUE,MK: checked LabIndoors for work in the maternity clinic and LabOutdoors for various kinds of construction.,,"ED: SS-assigned labor: working for the Lebensborn; working for Max Sollmann. MK: WorkProx: added near for women working in the clinic, but they were likely also distant: ""Some of the prisoners worked in different areas in the city on other construction sites."" LaborType: added camp operations for housework at the maternity clinic. Added transporting materials for unloading goods for the Heim at the local railway station.",camp operations;construction;SS-assigned labor;transporting materials,48.135337,,,,,,,,,,,,,,,,,11.563163,,TRUE,MK: Outgoers: added Ravensbrück. Incomers: added Ravensbrück. RemoveLast: deleted Steinhöring and added Dachau.,Austrian;Czech;Dutch;French;German;Polish,,,,Dachau; Ravensbrück,,,,approximate,MK: PMaxCert: changed from certain to approximate.,40,,,,,,,,,,,Dachau,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,336,,München Lebensborn e.V.,München (Lebensborn e.V.),Subcamp,,6/15/42,6/15/42,1942,1942-06-15,6/15/42,,,,,TRUE,near (within about 0.5 km or less),FALSE,Dachau,Subcamp,FALSE,0
